timestamp,Crop_Type,Soil_Type,Soil_Moisture,Irrigation_Need
2024-03-02,Wheat,Loamy,43.7,Low
2024-03-03,Wheat,Loamy,48.9,Medium
2024-03-04,Wheat,Loamy,26.04,Medium
2024-03-05,Wheat,Loamy,49.93,Low
2024-03-06,Wheat,Loamy,29.43,Medium
2024-03-07,Wheat,Loamy,32.36,Medium
2024-03-08,Wheat,Loamy,28.81,Medium
2024-03-09,Wheat,Loamy,17.28,Medium
2024-03-10,Wheat,Loamy,24.79,Medium
2024-03-11,Wheat,Loamy,13.32,Medium
2024-03-12,Wheat,Loamy,50.62,Low
2024-03-13,Wheat,Loamy,40.71,Low
2024-03-14,Wheat,Loamy,43.12,Low
2024-03-15,Wheat,Loamy,42.0,Low
2024-03-16,Wheat,Loamy,47.73,Low
2024-03-17,Wheat,Loamy,21.59,Low
2024-03-18,Wheat,Loamy,8.05,High
2024-03-19,Wheat,Loamy,28.09,Low
2024-03-20,Wheat,Loamy,29.76,Medium
2024-03-21,Wheat,Loamy,60.62,Low
2024-03-22,Wheat,Loamy,30.05,Low
2024-03-23,Wheat,Loamy,59.23,Medium
2024-03-24,Wheat,Loamy,39.35,Low
2024-03-25,Wheat,Loamy,47.75,Low
2024-03-26,Wheat,Loamy,53.91,Medium
2024-03-27,Wheat,Loamy,49.44,Low
2024-03-28,Wheat,Loamy,52.0,Medium
2024-03-29,Wheat,Loamy,57.33,Low
2024-03-30,Wheat,Loamy,21.11,Medium
2024-03-31,Wheat,Loamy,26.56,Low
2024-04-01,Wheat,Loamy,47.57,Medium
2024-04-02,Wheat,Loamy,30.47,Low
2024-04-03,Wheat,Loamy,22.35,Medium
2024-04-04,Wheat,Loamy,52.89,Low
2024-04-05,Wheat,Loamy,14.02,High
2024-04-06,Wheat,Loamy,33.98,Low
2024-04-07,Wheat,Loamy,64.71,Medium
2024-04-08,Wheat,Loamy,33.54,Medium
2024-04-09,Wheat,Loamy,41.7,Medium
2024-04-10,Wheat,Loamy,57.86,Low
2024-04-11,Wheat,Loamy,63.42,Low
2024-04-12,Wheat,Loamy,8.88,Low
2024-04-13,Wheat,Loamy,24.48,Medium
2024-04-14,Wheat,Loamy,42.14,Low
2024-04-15,Wheat,Loamy,25.31,Medium
2024-04-16,Wheat,Loamy,15.22,Medium
2024-04-17,Wheat,Loamy,14.83,Low
2024-04-18,Wheat,Loamy,40.34,Medium
2024-04-19,Wheat,Loamy,20.41,High
2024-04-20,Wheat,Loamy,38.01,Low
2024-04-21,Wheat,Loamy,28.19,Medium
2024-04-22,Wheat,Loamy,29.95,Low
2024-04-23,Wheat,Loamy,51.03,Medium
2024-04-24,Wheat,Loamy,44.55,Low
2024-04-25,Wheat,Loamy,24.88,Medium
2024-04-26,Wheat,Loamy,49.49,Low
2024-04-27,Wheat,Loamy,30.94,Low
2024-04-28,Wheat,Loamy,34.9,Low
2024-04-29,Wheat,Loamy,45.83,Medium
2024-04-30,Wheat,Loamy,58.85,Medium
2024-05-01,Wheat,Loamy,61.49,Low
2024-05-02,Wheat,Loamy,55.05,Low
2024-05-03,Wheat,Loamy,29.64,Low
2024-05-04,Wheat,Loamy,54.27,Low
2024-05-05,Wheat,Loamy,64.07,Low
2024-05-06,Wheat,Loamy,19.56,Medium
2024-05-07,Wheat,Loamy,14.44,Medium
2024-05-08,Wheat,Loamy,60.09,Low
2024-05-09,Wheat,Loamy,40.76,Low
2024-05-10,Wheat,Loamy,28.98,Low
2024-05-11,Wheat,Loamy,13.64,Medium
2024-05-12,Wheat,Loamy,46.28,Low
2024-05-13,Wheat,Loamy,11.38,Low
2024-05-14,Wheat,Loamy,31.92,Medium
2024-05-15,Wheat,Loamy,36.73,Low
2024-05-16,Wheat,Loamy,36.79,Low
2024-05-17,Wheat,Loamy,14.0,Medium
2024-05-18,Wheat,Loamy,14.19,Low
2024-05-19,Wheat,Loamy,52.12,Medium
2024-05-20,Wheat,Loamy,33.86,Low
2024-05-21,Wheat,Loamy,18.89,High
2024-05-22,Wheat,Loamy,35.94,Low
2024-05-23,Wheat,Loamy,55.54,Low
2024-05-24,Wheat,Loamy,42.66,Low
2024-05-25,Wheat,Loamy,56.48,Low
2024-05-26,Wheat,Loamy,22.04,Low
2024-05-27,Wheat,Loamy,62.52,Low
2024-05-28,Wheat,Loamy,61.77,Medium
2024-05-29,Wheat,Loamy,16.08,Low
2024-05-30,Wheat,Loamy,56.31,Low
2024-05-31,Wheat,Loamy,58.68,Low
2024-06-01,Wheat,Loamy,26.75,Medium
2024-06-02,Wheat,Loamy,52.71,Low
2024-06-03,Wheat,Loamy,52.3,Low
2024-06-04,Wheat,Loamy,32.36,Low
2024-06-05,Wheat,Loamy,54.49,Low
2024-06-06,Wheat,Loamy,43.35,Low
2024-06-07,Wheat,Loamy,43.23,Medium
2024-06-08,Wheat,Loamy,22.23,Medium
2024-06-09,Wheat,Loamy,40.13,Medium
2024-06-10,Wheat,Loamy,17.15,Low
2024-06-11,Wheat,Loamy,13.32,High
2024-06-12,Wheat,Loamy,32.94,Low
2024-06-13,Wheat,Loamy,27.96,Low
2024-06-14,Wheat,Loamy,31.4,Low
2024-06-15,Wheat,Loamy,57.33,Low
2024-06-16,Wheat,Loamy,56.44,Medium
2024-06-17,Wheat,Loamy,33.35,Low
2024-06-18,Wheat,Loamy,8.25,Medium
2024-06-19,Wheat,Loamy,53.17,Low
2024-06-20,Wheat,Loamy,9.65,Medium
2024-06-21,Wheat,Loamy,32.45,Medium
2024-06-22,Wheat,Loamy,57.68,Low
2024-06-23,Wheat,Loamy,49.41,Medium
2024-06-24,Wheat,Loamy,38.61,Low
2024-06-25,Wheat,Loamy,21.36,Low
2024-06-26,Wheat,Loamy,63.03,Low
2024-06-27,Wheat,Loamy,44.23,Low
2024-06-28,Wheat,Loamy,49.73,Low
2024-06-29,Wheat,Loamy,59.07,Medium
2024-06-30,Wheat,Loamy,27.5,Medium
2024-07-01,Wheat,Loamy,33.27,Medium
2024-07-02,Wheat,Loamy,37.29,Low
2024-07-03,Wheat,Loamy,20.22,Low
2024-07-04,Wheat,Loamy,13.97,Medium
2024-07-05,Wheat,Loamy,58.48,Medium
2024-07-06,Wheat,Loamy,47.3,Low
2024-07-07,Wheat,Loamy,46.43,Low
2024-07-08,Wheat,Loamy,19.57,Medium
2024-07-09,Wheat,Loamy,42.23,Low
2024-07-10,Wheat,Loamy,25.44,Low
2024-07-11,Wheat,Loamy,23.58,Medium
2024-07-12,Wheat,Loamy,48.82,Medium
2024-07-13,Wheat,Loamy,49.66,Low
2024-07-14,Wheat,Loamy,26.61,Low
2024-07-15,Wheat,Loamy,29.98,Low
2024-07-16,Wheat,Loamy,21.44,Medium
2024-07-17,Wheat,Loamy,49.48,Medium
2024-07-18,Wheat,Loamy,31.34,Medium
2024-07-19,Wheat,Loamy,47.66,Low
2024-07-20,Wheat,Loamy,39.68,Low
2024-07-21,Wheat,Loamy,18.59,Medium
2024-07-22,Wheat,Loamy,47.63,Low
2024-07-23,Wheat,Loamy,36.33,Low
2024-07-24,Wheat,Loamy,38.42,Low
2024-07-25,Wheat,Loamy,14.01,Medium
2024-07-26,Wheat,Loamy,21.72,Medium
2024-07-27,Wheat,Loamy,21.67,High
2024-07-28,Wheat,Loamy,53.19,Low
2024-07-29,Wheat,Loamy,21.12,Medium
2024-07-30,Wheat,Loamy,31.97,Medium
2024-07-31,Wheat,Loamy,64.14,Low
2024-08-01,Wheat,Loamy,36.54,Medium
2024-08-02,Wheat,Loamy,40.41,Low
2024-08-03,Wheat,Loamy,15.63,Low
2024-08-04,Wheat,Loamy,24.82,Medium
2024-08-05,Wheat,Loamy,27.31,Low
2024-08-06,Wheat,Loamy,45.46,Low
2024-08-07,Wheat,Loamy,19.74,Medium
2024-08-08,Wheat,Loamy,62.99,Low
2024-08-09,Wheat,Loamy,41.63,Medium
2024-08-10,Wheat,Loamy,52.91,Low
2024-08-11,Wheat,Loamy,52.05,Low
2024-08-12,Wheat,Loamy,20.75,Low
2024-08-13,Wheat,Loamy,36.54,Low
2024-08-14,Wheat,Loamy,61.79,Medium
2024-08-15,Wheat,Loamy,10.94,Medium
2024-08-16,Wheat,Loamy,31.2,Low
2024-08-17,Wheat,Loamy,8.18,Medium
2024-08-18,Wheat,Loamy,51.35,Low
2024-08-19,Wheat,Loamy,10.33,High
2024-08-20,Wheat,Loamy,26.37,Low
2024-08-21,Wheat,Loamy,60.55,Low
2024-08-22,Wheat,Loamy,51.85,Medium
2024-08-23,Wheat,Loamy,47.77,Low
2024-08-24,Wheat,Loamy,47.32,Medium
2024-08-25,Wheat,Loamy,48.3,Low
2024-08-26,Wheat,Loamy,40.97,Low
2024-08-27,Wheat,Loamy,9.33,Medium
2024-08-28,Wheat,Loamy,62.73,Low
2024-08-29,Wheat,Loamy,38.51,Low
2024-08-30,Wheat,Loamy,24.06,Medium
2024-08-31,Wheat,Loamy,62.06,Low
2024-09-01,Wheat,Loamy,34.07,Low
2024-09-02,Wheat,Loamy,52.97,Low
2024-09-03,Wheat,Loamy,15.09,Medium
2024-09-04,Wheat,Loamy,14.85,High
2024-09-05,Wheat,Loamy,38.36,Low
2024-09-06,Wheat,Loamy,18.89,Medium
2024-09-07,Wheat,Loamy,25.24,Low
2024-09-08,Wheat,Loamy,24.78,Medium
2024-09-09,Wheat,Loamy,25.06,Low
2024-09-10,Wheat,Loamy,45.59,Low
2024-09-11,Wheat,Loamy,26.35,Medium
2024-09-12,Wheat,Loamy,40.07,Medium
2024-09-13,Wheat,Loamy,56.47,Low
2024-09-14,Wheat,Loamy,9.5,Medium
2024-09-15,Wheat,Loamy,28.53,Low
2024-09-16,Wheat,Loamy,27.5,Low
2024-09-17,Wheat,Loamy,45.14,Low
2024-09-18,Wheat,Loamy,30.8,Low
2024-09-19,Wheat,Loamy,55.8,Low
2024-09-20,Wheat,Loamy,63.27,Low
2024-09-21,Wheat,Loamy,24.69,Low
2024-09-22,Wheat,Loamy,23.14,Medium
2024-09-23,Wheat,Loamy,59.51,Low
2024-09-24,Wheat,Loamy,31.76,Low
2024-09-25,Wheat,Loamy,49.89,Low
2024-09-26,Wheat,Loamy,45.21,Medium
2024-09-27,Wheat,Loamy,16.61,High
2024-09-28,Wheat,Loamy,40.0,Low
2024-09-29,Wheat,Loamy,47.86,Medium
2024-09-30,Wheat,Loamy,44.61,Low
2024-10-01,Wheat,Loamy,18.89,Medium
2024-10-02,Wheat,Loamy,48.61,Low
2024-10-03,Wheat,Loamy,49.34,Low
2024-10-04,Wheat,Loamy,32.46,Low
2024-10-05,Wheat,Loamy,17.27,Low
2024-10-06,Wheat,Loamy,38.06,Low
2024-10-07,Wheat,Loamy,51.77,Medium
2024-10-08,Wheat,Loamy,29.41,Low
2024-10-09,Wheat,Loamy,48.84,Medium
2024-10-10,Wheat,Loamy,15.19,Medium
2024-10-11,Wheat,Loamy,50.28,Low
2024-10-12,Wheat,Loamy,50.17,Medium
2024-10-13,Wheat,Loamy,24.96,Low
2024-10-14,Wheat,Loamy,60.13,Medium
2024-10-15,Wheat,Loamy,16.05,Medium
2024-10-16,Wheat,Loamy,54.5,Low
2024-10-17,Wheat,Loamy,58.07,Medium
2024-10-18,Wheat,Loamy,54.51,Medium
2024-10-19,Wheat,Loamy,46.08,Low
2024-10-20,Wheat,Loamy,26.54,Low
2024-10-21,Wheat,Loamy,25.37,Medium
2024-10-22,Wheat,Loamy,23.58,Medium
2024-10-23,Wheat,Loamy,37.51,Low
2024-10-24,Wheat,Loamy,21.41,Medium
2024-10-25,Wheat,Loamy,15.64,Low
2024-10-26,Wheat,Loamy,25.9,Low
2024-10-27,Wheat,Loamy,19.92,Medium
2024-10-28,Wheat,Loamy,56.44,Medium
2024-10-29,Wheat,Loamy,39.62,Low
2024-10-30,Wheat,Loamy,8.56,Low
2024-10-31,Wheat,Loamy,24.57,High
2024-11-01,Wheat,Loamy,42.91,Medium
2024-11-02,Wheat,Loamy,63.25,Low
2024-11-03,Wheat,Loamy,17.65,Medium
2024-11-04,Wheat,Loamy,58.24,Low
2024-11-05,Wheat,Loamy,41.38,Medium
2024-11-06,Wheat,Loamy,44.33,Medium
2024-11-07,Wheat,Loamy,26.28,Medium
2024-11-08,Wheat,Loamy,56.09,Medium
2024-11-09,Wheat,Loamy,13.61,High
2024-11-10,Wheat,Loamy,17.08,Medium
2024-11-11,Wheat,Loamy,8.36,Medium
2024-11-12,Wheat,Loamy,19.53,Medium
2024-11-13,Wheat,Loamy,41.38,Medium
2024-11-14,Wheat,Loamy,15.0,Low
2024-11-15,Wheat,Loamy,39.14,Medium
2024-11-16,Wheat,Loamy,51.6,Medium
2024-11-17,Wheat,Loamy,37.26,Low
2024-11-18,Wheat,Loamy,49.67,Low
2024-11-19,Wheat,Loamy,9.08,Medium
2024-11-20,Wheat,Loamy,8.68,Low
2024-11-21,Wheat,Loamy,26.32,Low
2024-11-22,Wheat,Loamy,36.78,Low
2024-11-23,Wheat,Loamy,32.65,Low
2024-11-24,Wheat,Loamy,49.11,Low
2024-11-25,Wheat,Loamy,31.4,Low
2024-11-26,Wheat,Loamy,41.73,Low
2024-11-27,Wheat,Loamy,57.21,Medium
2024-11-28,Wheat,Loamy,53.45,Low
2024-11-29,Wheat,Loamy,51.24,Medium
2024-11-30,Wheat,Loamy,26.57,Low
2024-12-01,Wheat,Loamy,11.68,Low
2024-12-02,Wheat,Loamy,20.29,Low
2024-12-03,Wheat,Loamy,13.47,Medium
2024-12-04,Wheat,Loamy,14.29,Low
2024-12-05,Wheat,Loamy,34.28,Low
2024-12-06,Wheat,Loamy,33.37,High
2024-12-07,Wheat,Loamy,18.33,Medium
2024-12-08,Wheat,Loamy,56.82,Low
2024-12-09,Wheat,Loamy,32.35,Low
2024-12-10,Wheat,Loamy,10.42,Low
2024-12-11,Wheat,Loamy,16.26,Medium
2024-12-12,Wheat,Loamy,16.05,Medium
2024-12-13,Wheat,Loamy,33.79,Low
2024-12-14,Wheat,Loamy,25.56,Low
2024-12-15,Wheat,Loamy,30.01,Low
2024-12-16,Wheat,Loamy,41.78,Low
2024-12-17,Wheat,Loamy,49.31,Medium
2024-12-18,Wheat,Loamy,32.55,Low
2024-12-19,Wheat,Loamy,14.75,Medium
2024-12-20,Wheat,Loamy,10.6,Low
2024-12-21,Wheat,Loamy,36.9,Medium
2024-12-22,Wheat,Loamy,8.97,Medium
2024-12-23,Wheat,Loamy,41.18,Low
2024-12-24,Wheat,Loamy,52.02,Low
2024-12-25,Wheat,Loamy,11.62,Medium
2024-12-26,Wheat,Loamy,35.22,Low
2024-12-27,Wheat,Loamy,41.79,Low
2024-12-28,Wheat,Loamy,17.22,Medium
2024-12-29,Wheat,Loamy,41.36,Low
2024-12-30,Wheat,Loamy,41.97,Medium
2024-12-31,Wheat,Loamy,10.77,Medium
2025-01-01,Wheat,Loamy,17.15,Medium
2025-01-02,Wheat,Loamy,48.82,Medium
2025-01-03,Wheat,Loamy,24.54,Medium
2025-01-04,Wheat,Loamy,44.83,Low
2025-01-05,Wheat,Loamy,46.07,Low
2025-01-06,Wheat,Loamy,48.67,Low
2025-01-07,Wheat,Loamy,44.63,Low
2025-01-08,Wheat,Loamy,61.49,Low
2025-01-09,Wheat,Loamy,12.08,Medium
2025-01-10,Wheat,Loamy,38.44,Medium
2025-01-11,Wheat,Loamy,61.76,Low
2025-01-12,Wheat,Loamy,43.06,Medium
2025-01-13,Wheat,Loamy,48.61,Medium
2025-01-14,Wheat,Loamy,59.54,Low
2025-01-15,Wheat,Loamy,45.67,Low
2025-01-16,Wheat,Loamy,17.78,High
2025-01-17,Wheat,Loamy,10.39,Medium
2025-01-18,Wheat,Loamy,30.67,Low
2025-01-19,Wheat,Loamy,10.39,Low
2025-01-20,Wheat,Loamy,59.12,Low
2025-01-21,Wheat,Loamy,23.82,Medium
2025-01-22,Wheat,Loamy,41.91,Low
2025-01-23,Wheat,Loamy,43.6,Low
2025-01-24,Wheat,Loamy,18.03,Medium
2025-01-25,Wheat,Loamy,63.81,Low
2025-01-26,Wheat,Loamy,42.6,Low
2025-01-27,Wheat,Loamy,45.74,Low
2025-01-28,Wheat,Loamy,14.49,Low
2025-01-29,Wheat,Loamy,37.7,Low
2025-01-30,Wheat,Loamy,17.03,Medium
2025-01-31,Wheat,Loamy,23.99,Low
2025-02-01,Wheat,Loamy,48.7,Low
2025-02-02,Wheat,Loamy,63.89,Low
2025-02-03,Wheat,Loamy,34.81,Medium
2025-02-04,Wheat,Loamy,36.95,Low
2025-02-05,Wheat,Loamy,31.27,Medium
2025-02-06,Wheat,Loamy,48.72,Medium
2025-02-07,Wheat,Loamy,15.49,Medium
2025-02-08,Wheat,Loamy,35.8,Low
2025-02-09,Wheat,Loamy,64.58,Medium
2025-02-10,Wheat,Loamy,42.57,Low
2025-02-11,Wheat,Loamy,36.64,Low
2024-01-03,Wheat,Sandy,21.67,Medium
2024-01-04,Wheat,Sandy,43.21,Low
2024-01-05,Wheat,Sandy,61.11,Low
2024-01-06,Wheat,Sandy,14.29,Medium
2024-01-07,Wheat,Sandy,14.19,Medium
2024-01-08,Wheat,Sandy,8.6,High
2024-01-09,Wheat,Sandy,22.87,Low
2024-01-10,Wheat,Sandy,53.56,Low
2024-01-11,Wheat,Sandy,27.86,Low
2024-01-12,Wheat,Sandy,35.29,Low
2024-01-13,Wheat,Sandy,61.42,High
2024-01-14,Wheat,Sandy,9.89,Medium
2024-01-15,Wheat,Sandy,44.72,Low
2024-01-16,Wheat,Sandy,10.81,Low
2024-01-17,Wheat,Sandy,49.06,Medium
2024-01-18,Wheat,Sandy,59.18,Low
2024-01-19,Wheat,Sandy,41.94,Low
2024-01-20,Wheat,Sandy,19.07,Low
2024-01-21,Wheat,Sandy,50.23,Medium
2024-01-22,Wheat,Sandy,47.24,Low
2024-01-23,Wheat,Sandy,56.13,Low
2024-01-24,Wheat,Sandy,59.94,Medium
2024-01-25,Wheat,Sandy,13.31,Medium
2024-01-26,Wheat,Sandy,50.53,Low
2024-01-27,Wheat,Sandy,44.69,Low
2024-01-28,Wheat,Sandy,35.99,Low
2024-01-29,Wheat,Sandy,58.07,Low
2024-01-30,Wheat,Sandy,30.7,Medium
2024-01-31,Wheat,Sandy,34.4,Low
2024-02-01,Wheat,Sandy,46.65,Low
2024-02-02,Wheat,Sandy,54.13,Medium
2024-02-03,Wheat,Sandy,29.15,Low
2024-02-04,Wheat,Sandy,60.26,Low
2024-02-05,Wheat,Sandy,32.88,Low
2024-02-06,Wheat,Sandy,16.96,Low
2024-02-07,Wheat,Sandy,33.74,Medium
2024-02-08,Wheat,Sandy,42.67,Low
2024-02-09,Wheat,Sandy,20.73,Medium
2024-02-10,Wheat,Sandy,61.23,Medium
2024-02-11,Wheat,Sandy,8.83,Medium
2024-02-12,Wheat,Sandy,58.64,Medium
2024-02-13,Wheat,Sandy,34.92,Low
2024-02-14,Wheat,Sandy,20.66,Medium
2024-02-15,Wheat,Sandy,55.94,Low
2024-02-16,Wheat,Sandy,12.22,Medium
2024-02-17,Wheat,Sandy,18.04,Low
2024-02-18,Wheat,Sandy,12.35,Medium
2024-02-19,Wheat,Sandy,24.93,Medium
2024-02-20,Wheat,Sandy,14.41,High
2024-02-21,Wheat,Sandy,63.62,Low
2024-02-22,Wheat,Sandy,61.12,Low
2024-02-23,Wheat,Sandy,61.38,Low
2024-02-24,Wheat,Sandy,57.02,Low
2024-02-25,Wheat,Sandy,26.26,Low
2024-02-26,Wheat,Sandy,19.16,Medium
2024-02-27,Wheat,Sandy,21.89,Low
2024-02-28,Wheat,Sandy,56.88,Low
2024-02-29,Wheat,Sandy,32.62,Low
2024-03-01,Wheat,Sandy,57.77,Low
2024-03-02,Wheat,Sandy,9.0,Medium
2024-03-03,Wheat,Sandy,19.36,High
2024-03-04,Wheat,Sandy,48.36,Low
2024-03-05,Wheat,Sandy,48.13,Low
2024-03-06,Wheat,Sandy,30.51,Low
2024-03-07,Wheat,Sandy,10.46,High
2024-03-08,Wheat,Sandy,25.23,Low
2024-03-09,Wheat,Sandy,43.64,Low
2024-03-10,Wheat,Sandy,52.87,Low
2024-03-11,Wheat,Sandy,54.38,Low
2024-03-12,Wheat,Sandy,46.0,Low
2024-03-13,Wheat,Sandy,26.46,Medium
2024-03-14,Wheat,Sandy,55.13,Low
2024-03-15,Wheat,Sandy,12.34,Medium
2024-03-16,Wheat,Sandy,36.41,Medium
2024-03-17,Wheat,Sandy,32.13,Medium
2024-03-18,Wheat,Sandy,58.44,Low
2024-03-19,Wheat,Sandy,40.9,Low
2024-03-20,Wheat,Sandy,39.05,Low
2024-03-21,Wheat,Sandy,36.12,Medium
2024-03-22,Wheat,Sandy,60.22,High
2024-03-23,Wheat,Sandy,32.35,Low
2024-03-24,Wheat,Sandy,40.17,Low
2024-03-25,Wheat,Sandy,44.98,Low
2024-03-26,Wheat,Sandy,41.27,Low
2024-03-27,Wheat,Sandy,58.31,Low
2024-03-28,Wheat,Sandy,37.13,Medium
2024-03-29,Wheat,Sandy,9.65,Medium
2024-03-30,Wheat,Sandy,9.96,Medium
2024-03-31,Wheat,Sandy,13.21,Medium
2024-04-01,Wheat,Sandy,50.4,Low
2024-04-02,Wheat,Sandy,21.12,Medium
2024-04-03,Wheat,Sandy,48.13,Low
2024-04-04,Wheat,Sandy,28.28,Low
2024-04-05,Wheat,Sandy,10.16,Medium
2024-04-06,Wheat,Sandy,58.71,Low
2024-04-07,Wheat,Sandy,51.67,Low
2024-04-08,Wheat,Sandy,29.52,Low
2024-04-09,Wheat,Sandy,61.17,Low
2024-04-10,Wheat,Sandy,48.33,Low
2024-04-11,Wheat,Sandy,37.06,Low
2024-04-12,Wheat,Sandy,62.75,Low
2024-04-13,Wheat,Sandy,56.43,Medium
2024-04-14,Wheat,Sandy,38.99,Medium
2024-04-15,Wheat,Sandy,56.41,Low
2024-04-16,Wheat,Sandy,53.06,Low
2024-04-17,Wheat,Sandy,50.8,Low
2024-04-18,Wheat,Sandy,57.14,Medium
2024-04-19,Wheat,Sandy,13.12,Low
2024-04-20,Wheat,Sandy,8.8,Low
2024-04-21,Wheat,Sandy,63.04,Medium
2024-04-22,Wheat,Sandy,48.13,Low
2024-04-23,Wheat,Sandy,38.48,Low
2024-04-24,Wheat,Sandy,26.15,Low
2024-04-25,Wheat,Sandy,16.29,Medium
2024-04-26,Wheat,Sandy,49.17,Low
2024-04-27,Wheat,Sandy,14.21,Low
2024-04-28,Wheat,Sandy,11.24,Medium
2024-04-29,Wheat,Sandy,13.97,Medium
2024-04-30,Wheat,Sandy,15.25,Medium
2024-05-01,Wheat,Sandy,36.9,Low
2024-05-02,Wheat,Sandy,28.21,Low
2024-05-03,Wheat,Sandy,49.32,Low
2024-05-04,Wheat,Sandy,55.54,Low
2024-05-05,Wheat,Sandy,44.0,Low
2024-05-06,Wheat,Sandy,8.57,Medium
2024-05-07,Wheat,Sandy,8.55,Medium
2024-05-08,Wheat,Sandy,47.93,Low
2024-05-09,Wheat,Sandy,54.03,Low
2024-05-10,Wheat,Sandy,43.66,Low
2024-05-11,Wheat,Sandy,39.96,Low
2024-05-12,Wheat,Sandy,43.23,Low
2024-05-13,Wheat,Sandy,51.05,Low
2024-05-14,Wheat,Sandy,26.43,Low
2024-05-15,Wheat,Sandy,34.33,Medium
2024-05-16,Wheat,Sandy,54.94,Low
2024-05-17,Wheat,Sandy,33.82,Low
2024-05-18,Wheat,Sandy,54.15,Low
2024-05-19,Wheat,Sandy,55.36,Low
2024-05-20,Wheat,Sandy,59.97,Low
2024-05-21,Wheat,Sandy,63.44,Low
2024-05-22,Wheat,Sandy,40.44,Low
2024-05-23,Wheat,Sandy,29.51,Low
2024-05-24,Wheat,Sandy,26.81,Low
2024-05-25,Wheat,Sandy,40.6,Low
2024-05-26,Wheat,Sandy,51.65,Medium
2024-05-27,Wheat,Sandy,23.05,Medium
2024-05-28,Wheat,Sandy,13.0,Medium
2024-05-29,Wheat,Sandy,49.46,Low
2024-05-30,Wheat,Sandy,11.33,Low
2024-05-31,Wheat,Sandy,29.57,Medium
2024-06-01,Wheat,Sandy,62.53,Low
2024-06-02,Wheat,Sandy,8.07,High
2024-06-03,Wheat,Sandy,29.07,Medium
2024-06-04,Wheat,Sandy,52.35,Low
2024-06-05,Wheat,Sandy,63.66,Medium
2024-06-06,Wheat,Sandy,59.44,Medium
2024-06-07,Wheat,Sandy,34.41,Medium
2024-06-08,Wheat,Sandy,41.64,Low
2024-06-09,Wheat,Sandy,25.94,Low
2024-06-10,Wheat,Sandy,50.06,Low
2024-06-11,Wheat,Sandy,38.12,Low
2024-06-12,Wheat,Sandy,23.8,High
2024-06-13,Wheat,Sandy,27.27,Low
2024-06-14,Wheat,Sandy,25.79,Medium
2024-06-15,Wheat,Sandy,53.86,Low
2024-06-16,Wheat,Sandy,57.82,Medium
2024-06-17,Wheat,Sandy,11.2,Medium
2024-06-18,Wheat,Sandy,10.29,Medium
2024-06-19,Wheat,Sandy,64.99,Medium
2024-06-20,Wheat,Sandy,9.93,Medium
2024-06-21,Wheat,Sandy,41.12,Medium
2024-06-22,Wheat,Sandy,30.16,Low
2024-06-23,Wheat,Sandy,38.04,Low
2024-06-24,Wheat,Sandy,12.41,Medium
2024-06-25,Wheat,Sandy,8.69,Medium
2024-06-26,Wheat,Sandy,31.91,Medium
2024-06-27,Wheat,Sandy,63.3,Low
2024-06-28,Wheat,Sandy,11.79,Medium
2024-06-29,Wheat,Sandy,34.66,Low
2024-06-30,Wheat,Sandy,14.04,Medium
2024-07-01,Wheat,Sandy,34.2,Medium
2024-07-02,Wheat,Sandy,24.36,Medium
2024-07-03,Wheat,Sandy,44.37,Low
2024-07-04,Wheat,Sandy,23.33,Medium
2024-07-05,Wheat,Sandy,62.64,Low
2024-07-06,Wheat,Sandy,60.94,Medium
2024-07-07,Wheat,Sandy,42.92,Low
2024-07-08,Wheat,Sandy,26.22,Low
2024-07-09,Wheat,Sandy,8.78,Low
2024-07-10,Wheat,Sandy,63.35,Low
2024-07-11,Wheat,Sandy,47.82,Low
2024-07-12,Wheat,Sandy,16.37,Low
2024-07-13,Wheat,Sandy,57.96,Low
2024-07-14,Wheat,Sandy,17.29,Medium
2024-07-15,Wheat,Sandy,21.78,High
2024-07-16,Wheat,Sandy,29.97,Low
2024-07-17,Wheat,Sandy,39.28,Low
2024-07-18,Wheat,Sandy,33.93,Low
2024-07-19,Wheat,Sandy,19.0,Medium
2024-07-20,Wheat,Sandy,50.81,Low
2024-07-21,Wheat,Sandy,16.88,High
2024-07-22,Wheat,Sandy,24.22,High
2024-07-23,Wheat,Sandy,38.25,Medium
2024-07-24,Wheat,Sandy,32.41,Low
2024-07-25,Wheat,Sandy,47.16,Low
2024-07-26,Wheat,Sandy,51.76,Medium
2024-07-27,Wheat,Sandy,10.99,Medium
2024-07-28,Wheat,Sandy,39.5,Low
2024-07-29,Wheat,Sandy,12.12,Medium
2024-07-30,Wheat,Sandy,34.64,Low
2024-07-31,Wheat,Sandy,11.68,Medium
2024-08-01,Wheat,Sandy,38.2,Low
2024-08-02,Wheat,Sandy,8.46,Medium
2024-08-03,Wheat,Sandy,11.59,Medium
2024-08-04,Wheat,Sandy,13.84,Medium
2024-08-05,Wheat,Sandy,32.84,Low
2024-08-06,Wheat,Sandy,35.48,Medium
2024-08-07,Wheat,Sandy,40.75,Low
2024-08-08,Wheat,Sandy,14.13,Medium
2024-08-09,Wheat,Sandy,36.91,Medium
2024-08-10,Wheat,Sandy,61.18,Medium
2024-08-11,Wheat,Sandy,34.34,Low
2024-08-12,Wheat,Sandy,60.71,Low
2024-08-13,Wheat,Sandy,12.44,Medium
2024-08-14,Wheat,Sandy,33.05,Low
2024-08-15,Wheat,Sandy,45.14,Low
